PST,Temp_degC,mV,pH
2020-03-03T12:06:55Z,24.54,-83.36,7.95
2020-03-03T12:07:00Z,24.54,-83.36,7.95
2020-03-03T12:07:05Z,24.54,-83.36,7.95
2020-03-03T12:07:10Z,24.54,-83.36,7.95
2020-03-03T12:07:15Z,24.54,-83.36,7.95
2020-03-03T12:07:20Z,24.54,-83.38,7.95
2020-03-03T12:07:25Z,24.54,-83.38,7.95
2020-03-03T12:07:30Z,24.54,-83.38,7.95
2020-03-03T12:07:35Z,24.54,-83.38,7.95
2020-03-03T12:07:40Z,24.52,-83.38,7.95
2020-03-03T12:07:45Z,24.52,-83.39,7.95
2020-03-03T12:07:50Z,24.52,-83.39,7.95
2020-03-03T12:07:55Z,24.52,-83.39,7.95
2020-03-03T12:08:00Z,24.52,-83.39,7.95
2020-03-03T12:08:05Z,24.52,-83.39,7.95
2020-03-03T12:08:10Z,24.52,-83.39,7.95
2020-03-03T12:08:15Z,24.52,-83.41,7.96
2020-03-03T12:08:20Z,24.52,-83.41,7.96
2020-03-03T12:08:25Z,24.52,-83.41,7.96
2020-03-03T12:08:30Z,24.52,-83.41,7.96
2020-03-03T12:08:35Z,24.52,-83.42,7.96
2020-03-03T12:08:40Z,24.52,-83.42,7.96
2020-03-03T12:08:45Z,24.52,-83.42,7.96
2020-03-03T12:08:50Z,24.52,-83.42,7.96
2020-03-03T12:08:55Z,24.5,-83.42,7.96
2020-03-03T12:09:00Z,24.5,-83.44,7.96
2020-03-03T12:09:05Z,24.5,-83.44,7.96
2020-03-03T12:09:10Z,24.5,-83.44,7.96
2020-03-03T12:09:15Z,24.5,-83.44,7.96
2020-03-03T12:09:20Z,24.5,-83.46,7.96
2020-03-03T12:09:25Z,24.5,-83.46,7.96
2020-03-03T12:09:30Z,24.5,-83.46,7.96
2020-03-03T12:09:35Z,24.5,-83.46,7.96
2020-03-03T12:09:40Z,24.5,-83.46,7.96
2020-03-03T12:09:45Z,24.5,-83.47,7.96
2020-03-03T12:09:50Z,24.5,-83.47,7.96
2020-03-03T12:09:55Z,24.5,-83.49,7.96
2020-03-03T12:10:00Z,24.47,-83.47,7.96
2020-03-03T12:10:05Z,24.47,-83.49,7.96
2020-03-03T12:10:10Z,24.47,-83.49,7.96
2020-03-03T12:10:15Z,24.47,-83.49,7.96
2020-03-03T12:10:20Z,24.47,-83.49,7.96
2020-03-03T12:10:25Z,24.47,-83.5,7.96
2020-03-03T12:10:30Z,24.47,-83.5,7.96
2020-03-03T12:10:35Z,24.47,-83.5,7.96
2020-03-03T12:10:40Z,24.47,-83.5,7.96
2020-03-03T12:10:45Z,24.47,-83.5,7.96
2020-03-03T12:10:50Z,24.47,-83.52,7.96
2020-03-03T12:10:55Z,24.47,-83.52,7.96
2020-03-03T12:11:00Z,24.47,-83.52,7.96
2020-03-03T12:11:05Z,24.45,-83.52,7.96
2020-03-03T12:11:10Z,24.45,-83.52,7.96
2020-03-03T12:11:15Z,24.45,-83.53,7.96
2020-03-03T12:11:20Z,24.45,-83.53,7.96
2020-03-03T12:11:25Z,24.45,-83.53,7.96
2020-03-03T12:11:30Z,24.45,-83.53,7.96
2020-03-03T12:11:35Z,24.45,-83.55,7.96
2020-03-03T12:11:40Z,24.45,-83.55,7.96
2020-03-03T12:11:45Z,24.45,-83.55,7.96
2020-03-03T12:11:50Z,24.45,-83.55,7.96
2020-03-03T12:11:55Z,24.45,-83.55,7.96
2020-03-03T12:12:00Z,24.45,-83.55,7.96
2020-03-03T12:12:05Z,24.42,-83.55,7.96
2020-03-03T12:12:10Z,24.42,-83.57,7.96
2020-03-03T12:12:15Z,24.42,-83.57,7.96
2020-03-03T12:12:20Z,24.42,-83.57,7.96
2020-03-03T12:12:25Z,24.42,-83.61,7.96
2020-03-03T12:12:30Z,24.42,-83.58,7.96
2020-03-03T12:12:35Z,24.42,-83.58,7.96
2020-03-03T12:12:40Z,24.42,-83.58,7.96
2020-03-03T12:12:45Z,24.42,-83.58,7.96
2020-03-03T12:12:50Z,24.42,-83.58,7.96
2020-03-03T12:12:55Z,24.42,-83.58,7.96
2020-03-03T12:13:00Z,24.42,-83.58,7.96
2020-03-03T12:13:05Z,24.4,-83.58,7.96
2020-03-03T12:13:10Z,24.4,-83.58,7.96
2020-03-03T12:13:15Z,24.4,-83.57,7.96
2020-03-03T12:13:20Z,24.4,-83.57,7.96
2020-03-03T12:13:25Z,24.4,-83.58,7.96
2020-03-03T12:13:30Z,24.4,-83.57,7.96
2020-03-03T12:13:35Z,24.4,-83.57,7.96
2020-03-03T12:13:40Z,24.4,-83.57,7.96
2020-03-03T12:13:45Z,24.4,-83.57,7.96
2020-03-03T12:13:50Z,24.4,-83.57,7.96
2020-03-03T12:13:55Z,24.4,-83.55,7.96
2020-03-03T12:14:00Z,24.4,-83.55,7.96
2020-03-03T12:14:05Z,24.4,-83.55,7.96
2020-03-03T12:14:10Z,24.4,-83.55,7.96
2020-03-03T12:14:15Z,24.4,-83.53,7.96
2020-03-03T12:14:20Z,24.4,-83.53,7.96
2020-03-03T12:14:25Z,24.4,-83.52,7.96
2020-03-03T12:14:30Z,24.4,-83.52,7.96
2020-03-03T12:14:35Z,24.4,-83.52,7.96
2020-03-03T12:14:40Z,24.4,-83.5,7.96
2020-03-03T12:14:45Z,24.4,-83.49,7.96
2020-03-03T12:14:50Z,24.4,-83.49,7.96
2020-03-03T12:14:55Z,24.4,-83.49,7.96
2020-03-03T12:15:00Z,24.4,-83.47,7.96
2020-03-03T12:15:05Z,24.4,-83.47,7.96
2020-03-03T12:15:10Z,24.4,-83.47,7.96
2020-03-03T12:15:15Z,24.4,-83.46,7.96
2020-03-03T12:15:20Z,24.4,-83.46,7.96
2020-03-03T12:15:25Z,24.4,-83.44,7.96
2020-03-03T12:15:30Z,24.4,-83.44,7.96
2020-03-03T12:15:35Z,24.4,-83.44,7.96
2020-03-03T12:15:40Z,24.4,-83.44,7.96
2020-03-03T12:15:45Z,24.4,-83.42,7.96
2020-03-03T12:15:50Z,24.4,-83.42,7.96
2020-03-03T12:15:55Z,24.4,-83.42,7.96
2020-03-03T12:16:00Z,24.4,-83.42,7.96
2020-03-03T12:16:05Z,24.4,-83.42,7.96
2020-03-03T12:16:10Z,24.4,-83.42,7.96
2020-03-03T12:16:15Z,24.4,-83.41,7.96
2020-03-03T12:16:20Z,24.4,-83.41,7.96
2020-03-03T12:16:25Z,24.4,-83.41,7.96
2020-03-03T12:16:30Z,24.4,-83.41,7.96
2020-03-03T12:16:35Z,24.4,-83.41,7.96
2020-03-03T12:16:40Z,24.4,-83.41,7.96
2020-03-03T12:16:45Z,24.4,-83.41,7.96
2020-03-03T12:16:50Z,24.4,-83.41,7.96
2020-03-03T12:16:55Z,24.4,-83.41,7.96
2020-03-03T12:17:00Z,24.42,-83.41,7.96
2020-03-03T12:17:05Z,24.42,-83.39,7.96
2020-03-03T12:17:10Z,24.42,-83.39,7.96
2020-03-03T12:17:15Z,24.42,-83.39,7.96
2020-03-03T12:17:20Z,24.42,-83.41,7.96
2020-03-03T12:17:25Z,24.42,-83.41,7.96
2020-03-03T12:17:30Z,24.42,-83.41,7.96
2020-03-03T12:17:35Z,24.42,-83.41,7.96
2020-03-03T12:17:40Z,24.42,-83.41,7.96
2020-03-03T12:17:45Z,24.42,-83.41,7.96
2020-03-03T12:17:50Z,24.42,-83.41,7.96
2020-03-03T12:17:55Z,24.42,-83.41,7.96
2020-03-03T12:18:00Z,24.42,-83.41,7.96
2020-03-03T12:18:05Z,24.42,-83.41,7.96
2020-03-03T12:18:10Z,24.42,-83.41,7.96
2020-03-03T12:18:15Z,24.42,-83.41,7.96
2020-03-03T12:18:20Z,24.42,-83.42,7.96
2020-03-03T12:18:25Z,24.42,-83.42,7.96
2020-03-03T12:18:30Z,24.42,-83.42,7.96
2020-03-03T12:18:35Z,24.42,-83.42,7.96
2020-03-03T12:18:40Z,24.45,-83.42,7.96
2020-03-03T12:18:45Z,24.45,-83.42,7.96
2020-03-03T12:18:50Z,24.45,-83.42,7.96
2020-03-03T12:18:55Z,24.45,-83.42,7.96
2020-03-03T12:19:00Z,24.45,-83.42,7.96
2020-03-03T12:19:05Z,24.45,-83.44,7.96
2020-03-03T12:19:10Z,24.45,-83.44,7.96
2020-03-03T12:19:15Z,24.45,-83.44,7.96
2020-03-03T12:19:20Z,24.45,-83.44,7.96
2020-03-03T12:19:25Z,24.45,-83.44,7.96
2020-03-03T12:19:30Z,24.45,-83.46,7.96
2020-03-03T12:19:35Z,24.45,-83.44,7.96
2020-03-03T12:19:40Z,24.45,-83.44,7.96
2020-03-03T12:19:45Z,24.45,-83.46,7.96
2020-03-03T12:19:50Z,24.45,-83.46,7.96
2020-03-03T12:19:55Z,24.45,-83.46,7.96
2020-03-03T12:20:00Z,24.45,-83.46,7.96
2020-03-03T12:20:05Z,24.45,-83.46,7.96
2020-03-03T12:20:10Z,24.45,-83.46,7.96
2020-03-03T12:20:15Z,24.45,-83.46,7.96
2020-03-03T12:20:20Z,24.45,-83.47,7.96
2020-03-03T12:20:25Z,24.45,-83.41,7.96
2020-03-03T12:20:30Z,24.45,-83.49,7.96
2020-03-03T12:20:35Z,24.45,-83.47,7.96
2020-03-03T12:20:40Z,24.45,-83.47,7.96
2020-03-03T12:20:45Z,24.45,-83.47,7.96
2020-03-03T12:20:50Z,24.45,-83.49,7.96
2020-03-03T12:20:55Z,24.45,-83.47,7.96
2020-03-03T12:21:00Z,24.45,-83.49,7.96
2020-03-03T12:21:05Z,24.45,-83.47,7.96
2020-03-03T12:21:10Z,24.45,-83.49,7.96
2020-03-03T12:21:15Z,24.45,-83.49,7.96
2020-03-03T12:21:20Z,24.45,-83.49,7.96
2020-03-03T12:21:25Z,24.45,-83.49,7.96
2020-03-03T12:21:30Z,24.45,-83.49,7.96
2020-03-03T12:21:35Z,24.45,-83.49,7.96
2020-03-03T12:21:40Z,24.45,-83.5,7.96
2020-03-03T12:21:45Z,24.45,-83.5,7.96
2020-03-03T12:21:50Z,24.45,-83.5,7.96
2020-03-03T12:21:55Z,24.45,-83.5,7.96
2020-03-03T12:22:00Z,24.45,-83.5,7.96
2020-03-03T12:22:05Z,24.45,-83.5,7.96
2020-03-03T12:22:10Z,24.45,-83.5,7.96
2020-03-03T12:22:15Z,24.45,-83.5,7.96
2020-03-03T12:22:20Z,24.45,-83.5,7.96
2020-03-03T12:22:25Z,24.45,-83.52,7.96
2020-03-03T12:22:30Z,24.45,-83.57,7.96
2020-03-03T12:22:35Z,24.45,-83.53,7.96
2020-03-03T12:22:40Z,24.45,-83.52,7.96
2020-03-03T12:22:45Z,24.45,-83.52,7.96
2020-03-03T12:22:50Z,24.45,-83.52,7.96
2020-03-03T12:22:55Z,24.45,-83.52,7.96
2020-03-03T12:23:00Z,24.45,-83.52,7.96
2020-03-03T12:23:05Z,24.45,-83.52,7.96
2020-03-03T12:23:10Z,24.45,-83.53,7.96
2020-03-03T12:23:15Z,24.45,-83.53,7.96
2020-03-03T12:23:20Z,24.45,-83.53,7.96
2020-03-03T12:23:25Z,24.45,-81.11,7.92
2020-03-03T12:23:30Z,24.45,-83.53,7.96
2020-03-03T12:23:35Z,24.45,-83.53,7.96
2020-03-03T12:23:40Z,24.45,-83.53,7.96
2020-03-03T12:23:45Z,24.45,-83.53,7.96
2020-03-03T12:23:50Z,24.45,-83.58,7.96
2020-03-03T12:23:55Z,24.45,-83.55,7.96
2020-03-03T12:24:00Z,24.45,-83.55,7.96
2020-03-03T12:24:05Z,24.42,-83.53,7.96
2020-03-03T12:24:10Z,24.42,-83.53,7.96
2020-03-03T12:24:15Z,24.42,-83.53,7.96
2020-03-03T12:24:20Z,24.42,-83.53,7.96
2020-03-03T12:24:25Z,24.42,-83.53,7.96
2020-03-03T12:24:30Z,24.42,-83.53,7.96
2020-03-03T12:24:35Z,24.42,-83.53,7.96
2020-03-03T12:24:40Z,24.42,-83.53,7.96
2020-03-03T12:24:45Z,24.42,-83.53,7.96
2020-03-03T12:24:50Z,24.42,-83.55,7.96
2020-03-03T12:24:55Z,24.42,-83.55,7.96
2020-03-03T12:25:00Z,24.42,-83.55,7.96
2020-03-03T12:25:05Z,24.42,-83.55,7.96
2020-03-03T12:25:10Z,24.42,-83.55,7.96
2020-03-03T12:25:15Z,24.42,-83.55,7.96
2020-03-03T12:25:20Z,24.42,-83.55,7.96
2020-03-03T12:25:25Z,24.42,-83.55,7.96
2020-03-03T12:25:30Z,24.42,-83.55,7.96
2020-03-03T12:25:35Z,24.42,-83.55,7.96
2020-03-03T12:25:40Z,24.42,-83.55,7.96
2020-03-03T12:25:45Z,24.42,-83.55,7.96
2020-03-03T12:25:50Z,24.42,-83.55,7.96
2020-03-03T12:25:55Z,24.42,-83.55,7.96
2020-03-03T12:26:00Z,24.42,-83.55,7.96
2020-03-03T12:26:05Z,24.42,-83.55,7.96
2020-03-03T12:26:10Z,24.42,-83.55,7.96
2020-03-03T12:26:15Z,24.42,-83.57,7.96
2020-03-03T12:26:20Z,24.42,-83.57,7.96
2020-03-03T12:26:25Z,24.42,-83.57,7.96
2020-03-03T12:26:30Z,24.42,-83.57,7.96
2020-03-03T12:26:35Z,24.42,-83.57,7.96
2020-03-03T12:26:40Z,24.42,-83.55,7.96
2020-03-03T12:26:45Z,24.42,-83.57,7.96
2020-03-03T12:26:50Z,24.42,-83.57,7.96
2020-03-03T12:26:55Z,24.42,-83.57,7.96
2020-03-03T12:27:00Z,24.42,-83.57,7.96
2020-03-03T12:27:05Z,24.42,-83.57,7.96
2020-03-03T12:27:10Z,24.42,-83.57,7.96
2020-03-03T12:27:15Z,24.42,-83.57,7.96
2020-03-03T12:27:20Z,24.42,-83.55,7.96
2020-03-03T12:27:25Z,24.42,-83.6,7.96
2020-03-03T12:27:30Z,24.42,-83.58,7.96
2020-03-03T12:27:35Z,24.42,-83.58,7.96
2020-03-03T12:27:40Z,24.42,-83.57,7.96
2020-03-03T12:27:45Z,24.42,-83.57,7.96
2020-03-03T12:27:50Z,24.42,-83.57,7.96
2020-03-03T12:27:55Z,24.42,-83.57,7.96
2020-03-03T12:28:00Z,24.42,-83.57,7.96
2020-03-03T12:28:05Z,24.42,-83.55,7.96
2020-03-03T12:28:10Z,24.42,-83.55,7.96
2020-03-03T12:28:15Z,24.42,-83.55,7.96
2020-03-03T12:28:20Z,24.42,-83.55,7.96
2020-03-03T12:28:25Z,24.42,-83.55,7.96
2020-03-03T12:28:30Z,24.42,-83.53,7.96
2020-03-03T12:28:35Z,24.42,-83.53,7.96
2020-03-03T12:28:40Z,24.42,-83.53,7.96
2020-03-03T12:28:45Z,24.42,-83.52,7.96
2020-03-03T12:28:50Z,24.42,-83.52,7.96
2020-03-03T12:28:55Z,24.42,-83.52,7.96
2020-03-03T12:29:00Z,24.42,-83.52,7.96
2020-03-03T12:29:05Z,24.42,-83.5,7.96
2020-03-03T12:29:10Z,24.42,-83.6,7.96
2020-03-03T12:29:15Z,24.42,-83.5,7.96
2020-03-03T12:29:20Z,24.42,-83.5,7.96
2020-03-03T12:29:25Z,24.45,-83.5,7.96
2020-03-03T12:29:30Z,24.45,-83.5,7.96
2020-03-03T12:29:35Z,24.45,-83.5,7.96
2020-03-03T12:29:40Z,24.45,-83.5,7.96
2020-03-03T12:29:45Z,24.45,-83.5,7.96
2020-03-03T12:29:50Z,24.45,-83.49,7.96
2020-03-03T12:29:55Z,24.45,-83.49,7.96
2020-03-03T12:30:00Z,24.45,-83.49,7.96
2020-03-03T12:30:05Z,24.45,-83.49,7.96
2020-03-03T12:30:10Z,24.45,-83.49,7.96
2020-03-03T12:30:15Z,24.45,-83.49,7.96
2020-03-03T12:30:20Z,24.45,-83.46,7.96
2020-03-03T12:30:25Z,24.45,-83.47,7.96
2020-03-03T12:30:30Z,24.45,-83.47,7.96
2020-03-03T12:30:35Z,24.45,-83.47,7.96
2020-03-03T12:30:40Z,24.45,-83.47,7.96
2020-03-03T12:30:45Z,24.45,-83.47,7.96
2020-03-03T12:30:50Z,24.45,-83.49,7.96
2020-03-03T12:30:55Z,24.45,-83.49,7.96
2020-03-03T12:31:00Z,24.45,-83.47,7.96
2020-03-03T12:31:05Z,24.45,-83.47,7.96
2020-03-03T12:31:10Z,24.45,-83.47,7.96
2020-03-03T12:31:15Z,24.45,-83.47,7.96
2020-03-03T12:31:20Z,24.45,-83.47,7.96
2020-03-03T12:31:25Z,24.45,-83.49,7.96
2020-03-03T12:31:30Z,24.45,-83.49,7.96
2020-03-03T12:31:35Z,24.47,-83.49,7.96
2020-03-03T12:31:40Z,24.47,-83.49,7.96
2020-03-03T12:31:45Z,24.47,-83.47,7.96
2020-03-03T12:31:50Z,24.47,-83.47,7.96
2020-03-03T12:31:55Z,24.47,-83.47,7.96
2020-03-03T12:32:00Z,24.47,-83.47,7.96
2020-03-03T12:32:05Z,24.47,-83.47,7.96
2020-03-03T12:32:10Z,24.47,-83.47,7.96
2020-03-03T12:32:15Z,24.47,-83.47,7.96
2020-03-03T12:32:20Z,24.47,-83.47,7.96
2020-03-03T12:32:25Z,24.47,-83.46,7.96
2020-03-03T12:32:30Z,24.47,-83.46,7.96
2020-03-03T12:32:35Z,24.47,-83.46,7.96
2020-03-03T12:32:40Z,24.47,-83.44,7.96
2020-03-03T12:32:45Z,24.47,-83.44,7.96
2020-03-03T12:32:50Z,24.47,-83.42,7.96
2020-03-03T12:32:55Z,24.47,-83.42,7.96
2020-03-03T12:33:00Z,24.47,-83.41,7.96
2020-03-03T12:33:05Z,24.47,-83.41,7.96
2020-03-03T12:33:10Z,24.5,-83.39,7.96
2020-03-03T12:33:15Z,24.5,-83.39,7.96
2020-03-03T12:33:20Z,24.5,-83.39,7.96
2020-03-03T12:33:25Z,24.5,-83.38,7.95
2020-03-03T12:33:30Z,24.5,-83.38,7.95
2020-03-03T12:33:35Z,24.5,-83.38,7.95
2020-03-03T12:33:40Z,24.52,-83.36,7.95
2020-03-03T12:33:45Z,24.52,-83.36,7.95
2020-03-03T12:33:50Z,24.52,-83.36,7.95
2020-03-03T12:33:55Z,24.54,-83.35,7.95
2020-03-03T12:34:00Z,24.54,-83.35,7.95
2020-03-03T12:34:05Z,24.54,-83.35,7.95
2020-03-03T12:34:10Z,24.57,-83.35,7.95
2020-03-03T12:34:15Z,24.57,-83.35,7.95
2020-03-03T12:34:20Z,24.57,-83.33,7.95
2020-03-03T12:34:25Z,24.59,-83.33,7.95
2020-03-03T12:34:30Z,24.59,-83.33,7.95
2020-03-03T12:34:35Z,24.59,-83.33,7.95
2020-03-03T12:34:40Z,24.59,-83.32,7.95
2020-03-03T12:34:45Z,24.62,-83.32,7.95
2020-03-03T12:34:50Z,24.62,-83.32,7.95
2020-03-03T12:34:55Z,24.62,-83.3,7.95
2020-03-03T12:35:00Z,24.62,-83.3,7.95
2020-03-03T12:35:05Z,24.64,-83.3,7.95
2020-03-03T12:35:10Z,24.64,-83.3,7.95
2020-03-03T12:35:15Z,24.64,-83.28,7.95
2020-03-03T12:35:20Z,24.67,-83.28,7.95
2020-03-03T12:35:25Z,24.67,-83.27,7.95
2020-03-03T12:35:30Z,24.67,-83.27,7.95
2020-03-03T12:35:35Z,24.67,-83.27,7.95
2020-03-03T12:35:40Z,24.67,-83.25,7.95
2020-03-03T12:35:45Z,24.69,-83.25,7.95
2020-03-03T12:35:50Z,24.69,-83.24,7.95
2020-03-03T12:35:55Z,24.69,-83.24,7.95
2020-03-03T12:36:00Z,24.69,-83.22,7.95
2020-03-03T12:36:05Z,24.71,-83.22,7.95
2020-03-03T12:36:10Z,24.71,-83.22,7.95
2020-03-03T12:36:15Z,24.71,-83.22,7.95
2020-03-03T12:36:20Z,24.71,-83.21,7.95
2020-03-03T12:36:25Z,24.74,-83.21,7.95
2020-03-03T12:36:30Z,24.74,-83.19,7.95
2020-03-03T12:36:35Z,24.74,-83.19,7.95
2020-03-03T12:36:40Z,24.74,-83.17,7.95
2020-03-03T12:36:45Z,24.76,-83.17,7.95
2020-03-03T12:36:50Z,24.76,-83.16,7.95
2020-03-03T12:36:55Z,24.76,-83.16,7.95
2020-03-03T12:37:00Z,24.76,-83.16,7.95
2020-03-03T12:37:05Z,24.76,-83.14,7.95
2020-03-03T12:37:10Z,24.79,-83.14,7.95
2020-03-03T12:37:15Z,24.79,-83.14,7.95
2020-03-03T12:37:20Z,24.79,-83.13,7.95
2020-03-03T12:37:25Z,24.79,-83.13,7.95
2020-03-03T12:37:30Z,24.79,-83.13,7.95
2020-03-03T12:37:35Z,24.79,-83.11,7.95
2020-03-03T12:37:40Z,24.81,-83.11,7.95
2020-03-03T12:37:45Z,24.81,-83.11,7.95
2020-03-03T12:37:50Z,24.81,-83.1,7.95
2020-03-03T12:37:55Z,24.81,-83.1,7.95
2020-03-03T12:38:00Z,24.81,-83.08,7.95
2020-03-03T12:38:05Z,24.83,-83.08,7.95
2020-03-03T12:38:10Z,24.83,-83.08,7.95
2020-03-03T12:38:15Z,24.83,-83.07,7.95
2020-03-03T12:38:20Z,24.83,-83.07,7.95
2020-03-03T12:38:25Z,24.83,-83.05,7.95
2020-03-03T12:38:30Z,24.83,-83.05,7.95
2020-03-03T12:38:35Z,24.86,-83.05,7.95
2020-03-03T12:38:40Z,24.86,-83.03,7.95
2020-03-03T12:38:45Z,24.86,-83.03,7.95
2020-03-03T12:38:50Z,24.86,-83.02,7.95
2020-03-03T12:38:55Z,24.86,-83.02,7.95
2020-03-03T12:39:00Z,24.86,-83.02,7.95
2020-03-03T12:39:05Z,24.88,-83,7.95
2020-03-03T12:39:10Z,24.88,-83,7.95
2020-03-03T12:39:15Z,24.88,-83,7.95
2020-03-03T12:39:20Z,24.88,-83,7.95
2020-03-03T12:39:25Z,24.88,-82.99,7.95
2020-03-03T12:39:30Z,24.88,-82.99,7.95
2020-03-03T12:39:35Z,24.91,-82.99,7.95
2020-03-03T12:39:40Z,24.91,-82.97,7.95
2020-03-03T12:39:45Z,24.91,-82.97,7.95
2020-03-03T12:39:50Z,24.91,-82.97,7.95
2020-03-03T12:39:55Z,24.91,-82.96,7.95
2020-03-03T12:40:00Z,24.93,-82.96,7.95
2020-03-03T12:40:05Z,24.93,-82.96,7.95
2020-03-03T12:40:10Z,24.93,-82.94,7.95
2020-03-03T12:40:15Z,24.93,-82.94,7.95
2020-03-03T12:40:20Z,24.96,-82.92,7.95
2020-03-03T12:40:25Z,24.96,-82.92,7.95
2020-03-03T12:40:30Z,24.96,-82.92,7.95
2020-03-03T12:40:35Z,24.96,-82.91,7.95
2020-03-03T12:40:40Z,24.96,-82.91,7.95
2020-03-03T12:40:45Z,24.98,-82.91,7.95
2020-03-03T12:40:50Z,24.98,-82.89,7.94
2020-03-03T12:40:55Z,24.98,-82.89,7.94
2020-03-03T12:41:00Z,24.98,-82.88,7.94
2020-03-03T12:41:05Z,25,-82.88,7.94
2020-03-03T12:41:10Z,25,-82.77,7.94
2020-03-03T12:41:15Z,25,-82.89,7.94
2020-03-03T12:41:20Z,25,-82.89,7.94
2020-03-03T12:41:25Z,25,-82.85,7.94
2020-03-03T12:41:30Z,25.03,-82.85,7.94
2020-03-03T12:41:35Z,25.03,-82.83,7.94
2020-03-03T12:41:40Z,25.03,-82.83,7.94
2020-03-03T12:41:45Z,25.03,-82.83,7.94
2020-03-03T12:41:50Z,25.03,-82.82,7.94
2020-03-03T12:41:55Z,25.05,-82.82,7.94
2020-03-03T12:42:00Z,25.05,-82.82,7.94
2020-03-03T12:42:05Z,25.05,-82.82,7.94
2020-03-03T12:42:10Z,25.05,-82.82,7.94
2020-03-03T12:42:15Z,25.05,-82.8,7.94
2020-03-03T12:42:20Z,25.05,-82.8,7.94
2020-03-03T12:42:25Z,25.08,-82.83,7.94
2020-03-03T12:42:30Z,25.08,-82.8,7.94
2020-03-03T12:42:35Z,25.08,-82.8,7.94
2020-03-03T12:42:40Z,25.08,-82.78,7.94
2020-03-03T12:42:45Z,25.08,-82.78,7.94
2020-03-03T12:42:50Z,25.08,-82.78,7.94
2020-03-03T12:42:55Z,25.1,-82.96,7.95
2020-03-03T12:43:00Z,25.1,-82.78,7.94
2020-03-03T12:43:05Z,25.1,-82.77,7.94
2020-03-03T12:43:10Z,25.1,-82.77,7.94
2020-03-03T12:43:15Z,25.1,-82.75,7.94
2020-03-03T12:43:20Z,25.13,-82.75,7.94
2020-03-03T12:43:25Z,25.13,-82.75,7.94
2020-03-03T12:43:30Z,25.13,-82.75,7.94
2020-03-03T12:43:35Z,25.13,-82.75,7.94
2020-03-03T12:43:40Z,25.13,-82.75,7.94
2020-03-03T12:43:45Z,25.13,-82.75,7.94
2020-03-03T12:43:50Z,25.15,-82.75,7.94
2020-03-03T12:43:55Z,25.15,-82.74,7.94
2020-03-03T12:44:00Z,25.15,-82.74,7.94
2020-03-03T12:44:05Z,25.15,-82.74,7.94
2020-03-03T12:44:10Z,25.15,-82.74,7.94
2020-03-03T12:44:15Z,25.15,-82.75,7.94
2020-03-03T12:44:20Z,25.15,-82.74,7.94
2020-03-03T12:44:25Z,25.15,-82.74,7.94
2020-03-03T12:44:30Z,25.17,-82.74,7.94
2020-03-03T12:44:35Z,25.17,-82.74,7.94
2020-03-03T12:44:40Z,25.17,-82.74,7.94
2020-03-03T12:44:45Z,25.17,-82.74,7.94
2020-03-03T12:44:50Z,25.17,-82.74,7.94
2020-03-03T12:44:55Z,25.17,-82.74,7.94
2020-03-03T12:45:00Z,25.17,-82.74,7.94
2020-03-03T12:45:05Z,25.17,-82.74,7.94
2020-03-03T12:45:10Z,25.2,-82.74,7.94
2020-03-03T12:45:15Z,25.2,-82.74,7.94
2020-03-03T12:45:20Z,25.2,-82.74,7.94
2020-03-03T12:45:25Z,25.2,-82.74,7.94
2020-03-03T12:45:30Z,25.2,-82.74,7.94
2020-03-03T12:45:35Z,25.2,-82.74,7.94
2020-03-03T12:45:40Z,25.2,-82.74,7.94
2020-03-03T12:45:45Z,25.2,-82.74,7.94
2020-03-03T12:45:50Z,25.2,-82.74,7.94
2020-03-03T12:45:55Z,25.2,-82.74,7.94
2020-03-03T12:46:00Z,25.2,-82.74,7.94
2020-03-03T12:46:05Z,25.2,-82.74,7.94
2020-03-03T12:46:10Z,25.2,-82.74,7.94
2020-03-03T12:46:15Z,25.2,-82.74,7.94
2020-03-03T12:46:20Z,25.2,-82.74,7.94
2020-03-03T12:46:25Z,25.2,-82.74,7.94
2020-03-03T12:46:30Z,25.2,-82.74,7.94
2020-03-03T12:46:35Z,25.2,-82.74,7.94
2020-03-03T12:46:40Z,25.22,-82.74,7.94
2020-03-03T12:46:45Z,25.22,-82.74,7.94
2020-03-03T12:46:50Z,25.22,-82.72,7.94
2020-03-03T12:46:55Z,25.22,-82.74,7.94
2020-03-03T12:47:00Z,25.22,-82.74,7.94
2020-03-03T12:47:05Z,25.22,-82.74,7.94
2020-03-03T12:47:10Z,25.22,-82.74,7.94
2020-03-03T12:47:15Z,25.22,-82.74,7.94
2020-03-03T12:47:20Z,25.22,-82.74,7.94
2020-03-03T12:47:25Z,25.22,-82.74,7.94
2020-03-03T12:47:30Z,25.22,-82.72,7.94
2020-03-03T12:47:35Z,25.22,-82.74,7.94
2020-03-03T12:47:40Z,25.22,-82.74,7.94
2020-03-03T12:47:45Z,25.22,-82.74,7.94
2020-03-03T12:47:50Z,25.22,-82.74,7.94
2020-03-03T12:47:55Z,25.22,-82.74,7.94
2020-03-03T12:48:00Z,25.22,-82.74,7.94
2020-03-03T12:48:05Z,25.22,-82.74,7.94
2020-03-03T12:48:10Z,25.22,-82.74,7.94
2020-03-03T12:48:15Z,25.22,-82.74,7.94
2020-03-03T12:48:20Z,25.22,-82.74,7.94
2020-03-03T12:48:25Z,25.22,-82.74,7.94
2020-03-03T12:48:30Z,25.22,-82.74,7.94
